date,user,text,Sentiment
2009-05-22 02:19:36,soul_warrior,just landed in Dï¿½sseldorf! Looking forward to meeting Vasco. ,Positive
2009-06-19 21:44:45,MommyandMikey,"@kellebelle1981 he is gorgeous!  im just a little bit biased though, its going to kill me when he has to have surgery again next month ",Negative
2009-05-10 02:48:58,waterofthemoon,"at the ER with @unperfectwolf for her stomach pains. they just took her back, no idea what's wrong yet. ",Negative
2009-05-18 06:12:13,Arcania,@greyseer Lemon-lime soda I grew up on. I'll bring some this weekend. ,Positive
2009-05-30 09:07:31,keza34,"@twinkle47 i am tryin to improve my will power.its been there since thursday and not touched,lol ",Negative
2009-05-30 09:57:17,CandyGur,how did i end up like this? ,Negative
2009-05-28 23:21:21,Kgreenel,@wuzzyangel You never answered your DM I sent you....   I need your info...,Positive
2009-06-14 22:35:57,emmanuellaiero,"hi, @pilysuper how are u? ",Positive
2009-05-02 03:06:11,jonathanpoole,clearing up from breakfast listening to Love Song of J Alfred Prufrock.  Read poetry on youtube etc. one of my discoveries of this years ,Positive
2009-06-03 05:08:25,JulzM,@LilPecan Ahh thought you had your fur is all nice and fluffy..  Is nearing sleepy time here.,Positive
2009-05-30 11:04:20,ComatoseJoy,"@redallisonblack hey allison, just letting you know you have fans in the uk! feel special haha because you are ",Positive
2009-06-16 03:17:11,lacdriver640,is sitting and listening to the incessant rain and slow violins...  Melancholy much? ;P,Negative
2009-06-01 07:48:42,rayjohnz,@UlunkJoesandy oh. haha. ) I don't exactly know if who they are. lol. ) But it's all good now. ,Positive
2009-05-16 21:15:00,luisaafer,I Think That Your Loveee Is A Lieee!! ,Positive
2009-05-03 02:54:15,samoanshorty,@flybitty LMAO! yes watchin true life... the hubby is working so i'm chillin by myself ,Positive
2009-06-05 15:25:28,songbird1370,@lancearmstrong He's so cute!!! Wishing the proud parents all the best on this little bundle of joy! Congratulations!!!  {hugs},Positive
2009-04-21 03:40:50,mel89,very tired and want to go back to bed instead of going to school! ,Negative
2009-05-28 20:36:19,Taelyrheartsyou,"I neeeeeeeddd a break! Only a page and a half to go  Man, I wish I had some ice cream!",Negative
2009-05-04 04:16:27,xoxoliannexoxo,"got my first exam tomorrow, and i have 2 essays to write. no bank hoilday for me ",Negative
2009-06-16 06:04:42,shauny,Loving http://ohmyscience.org/ - replace 'God' with 'Science'. Praise Science! Science help us! ,Positive
2009-06-23 17:56:10,SondaT,ACK!!  97Â°!!!!  the 100 is coming.  ,Negative
2009-05-22 02:35:14,mowcat,Watching ice age  baha scrat is the best ,Positive
2009-05-04 01:21:16,NGowers,@richardepryor doesn't sound good. Going through a bad time? ,Negative
2009-06-06 22:13:06,JennysMyName,@KayleenDuhh Okay  He like widens his eyes in your direction ,Positive
2009-05-29 10:36:56,Trixsilva,@ronld Its friday ,Positive
2009-05-30 23:35:40,Cooplee08,"is going to bed, working 7-4 then going boating with the boys ",Positive
2009-06-01 22:24:02,fredrockz,@chloml that's one cool collection ,Positive
2009-06-02 20:21:14,sonamsays,"@kendalynne I tried doing character pictures for a few of my stories, but I still can't find the right ones ",Negative
2009-04-18 23:12:50,latinpussycat,http://twitpic.com/3l07p - Here's a picture of my little King Elijah (age 1) Cutie pie ,Positive
2009-05-31 23:34:34,FormOfADove,Feels like a crucial part of my night was missing ,Negative
2009-06-01 20:46:48,elendilanarion,Back from a quick latenight reunion ,Positive
2009-05-18 07:30:26,wsellers,@WordCampNOLA I'm GOING to make it this year... ,Positive
2009-04-20 00:26:48,jellypigs,TIme to go to work. will i get a tan there? ,Positive
2009-05-29 16:43:38,jessimikuh,"@Dani___ okay, i'll finally get to meet Dia! that's her name, right? oh geez i'll feel so stupid if it's not. ",Negative
2009-05-30 04:01:17,kimu,"@dle90742 not boring, just making jealous  gorgeous sunset!",Negative
2009-05-14 06:58:18,KingDaniels,Where have the lovely ladies of @Briclyn_Ent been lately? ,Positive
2009-06-15 02:07:25,ashleyemma,@Schofe afraid of soup?! seriously!! ,Negative
2009-06-15 04:50:24,sidneykidney,@NatsuMeiyo Long time no speak. Dont be a stranger ,Negative
2009-05-29 00:23:25,markmidwinter,@feblub really good news!! ,Positive
2009-06-02 05:13:27,heyshielav,my tummy is aching ,Negative
2009-05-02 03:17:13,emmamctsjb,@kassymay just to let everyone out there know that kassy wants to be me coz i'm so great so she always mean to me ,Positive
2009-06-22 11:38:24,Model_Oasis,@JOShYlOftY that site is crap and now it keeps changing my status ,Negative
2009-05-31 06:17:49,AreonLee,The hayfever pills don't seem to be working anymore ,Negative
2009-06-16 22:06:27,CJLockett,"@ChezRHill I am listening to The Truth by India Arie, and it reminds me of high school on the band bus ",Positive
2009-04-18 20:52:00,hello_jodie,@jaspercullen I've always wanted to be affected by your special talents. ,Positive
2009-05-31 05:10:14,jshie,@Ptrsha good for you you'll be having your prom this year while me it's gonna be next year remember i stopped for a year ,Positive
2009-06-15 08:08:33,Schnik,"@diamondhead94 LOL. Enjoy your grains, nutty. ",Positive
2009-06-15 19:29:39,MistyKiser,hit an awesome sale at old navy tonight...oh only for the guys though ,Positive
2009-05-02 01:51:21,Laraine09,@tommcfly Mmmm im starving and stuck at work   if Tom tour man is with you i have just text him say hi to him it will be so funny  x,Positive
2009-06-14 23:18:12,happylovesChuck,@ktbeeper thanks  that'll be nice ,Positive
2009-05-03 01:35:15,tekeema,"@dukesofdaville ric, you suck for changing the plan.  dude would have been gone by now.  thanks for nothing, old friend! ",Negative
2009-06-21 00:53:07,katiemaren, Happy Fathers day. ILUDaddy.    First father's day sans father.,Negative
2009-06-02 00:59:25,Rachel01989,"@StewPink Bless ya darlin, sometimes its good being unemployed, but when its raining n no1 goes out its crap  xxxxx",Negative
2009-05-09 21:20:55,kiwusha,"http://twitpic.com/4wfdp - Its been such a long time i havent gotten a moskito bit, why now!??!? ",Negative
2009-05-31 17:01:55,beckyvee,"and i can't wait for that to happen... soon, very soon... ",Positive
2009-06-16 01:47:01,TweetingGirl,Follow me and I will Follow YOU xox ,Positive
2009-05-03 19:10:25,boo86boo,attempting to clean up my friends place because she is very sick ,Negative
2009-05-02 10:27:53,yoourfantasy,is sooo upp  tanning? i think yes!,Positive
2009-06-01 12:34:29,Anime81,"Okay, so I'm trying to help out buddies of mine. Please follow @Claire_inLaPush and @RebeccaBlack_ because they are AWESOME! DO IT. NOW. ",Positive
2009-06-01 21:12:48,gugitron,I'm really good at losing the remote ,Negative
2009-06-22 14:13:58,joannetaylor25,im gutted bowt the katie n peter situation  xxxxxx,Negative
2009-05-28 22:20:09,BLeigh1130,@nicholle32 &quot;Girl for all seasons&quot; &amp; &quot;Hands of Time&quot; ,Positive
2009-06-04 11:21:26,Nusky815,@mikebailey01 I'll build you one! lol!!  I want it too ,Positive
2009-06-01 21:53:27,jayeshj,"@babymridul You don't need a salon, you need a saloon http://bit.ly/Tt0SA  ",Negative
2009-05-29 00:17:53,Ahmaeya,@ellaxceleste....now i understand why the hell twitter took over the world...its CRACKNESS and yes im using ya word @therealgbaby ,Positive
2009-05-29 17:55:25,pepsigirl1981,Yup. Not gna work?    TaShA   ,Negative
2009-06-07 05:47:20,Gypseewoman,I had a great alone time with the Man.  ,Positive
2009-04-19 23:21:13,Saintscrab,"they've used different rolling stock on train this morning, fewer seats in each carriage ",Negative
2009-05-30 15:35:59,simfin,@goodonskis  well done you ,Positive
2009-04-19 09:25:28,ipodispink,My dad wouldnt take me to where ever he is going! PB&amp;Teddybear ,Negative
2009-06-21 06:23:51,Maranique,"bout to b in a NO twitter zone, allllllll day ",Positive
2009-05-30 14:01:19,BBC_Fangirl,"I don't even watch BGT yet even I'm glad Diversity won. I saw their first audition a while back, it was brilliant. ",Positive
2009-06-18 07:10:00,giaani,i wanna here we again!!!! but i don't find ,Negative
2009-06-02 20:29:18,NotQuiteAdam,"Peggle, you my only friend.   ",Negative
2009-06-07 12:52:44,amymcfly,just got homeee. need to revise  me and charley just recorded our phone call. sooo cool ,Positive
2009-06-25 03:46:43,nlz77,...saying goodbye to my other half this morning  thank God for airplanes and vacation time!,Positive
2009-06-15 02:27:25,omg_clothing,morning twitterville  how ius everyone today? Hello new followers nice to meet you ,Positive
2009-05-22 08:54:47,MathGroupie,@bephoebe Too many people/dogs/stuff Too little space/general camping enthusiasm. With @odysseyqueen's brood numbers remain the same ,Negative
2009-05-31 15:41:41,matthewkempster,@mktweetup nooo. i wish. not even web design ,Negative
2009-06-14 22:37:43,Myycaa,"@jonasbrothers Hello guys. I love them very much.Ohh Im from argentina , bye ",Positive
2009-05-31 11:51:07,raychL,not really feelin it today ,Negative
2009-04-19 11:15:28,MrShell,Happy to see the Iphone Contract has gone down in price  ........A few more drops and by September it'll be free with a ï¿½15 monthly,Negative
2009-05-29 10:09:32,garymurning,@fun_razor Thanks for the #followfriday . Really good of you ,Positive
2009-06-05 10:34:18,kjdsmith,Thinking about my 9 month old son. The doctor says that he will need to get tubes in his ears. ,Negative
2009-05-30 07:31:19,veritanuda,@NathanFillion Right now the weather is gorgeous and looks to be all weekend. Shorts n tshirts n bbqs this weekend  It'll never last tho'!,Negative
2009-06-18 05:53:16,kjeldsen,"@Malarkey [stupid ENTER button] is no longer working, due to server screw up ",Negative
2009-06-01 15:00:38,luckylol,"I will pray for them, I know that 2 of them are from my city ",Positive
2009-05-18 00:47:12,lorrainedaum,@blissmanu I started at 15:50 and reached the finish line around 2:08 later. Quite proud of myself I must say! ,Positive
2009-05-22 04:42:23,Sizzllllee,has taken the day off schoooool ,Negative
2009-06-06 08:40:27,iLoxy,@minx100 good stuff  I'll be posting up to #huddle on Monday / Tuesday :-p #tweetschoolonline,Positive
2009-06-06 18:41:26,MissShannon,Is FUMING!!! My 3 week old IPOD is GONE! I haven't seen it since Tap 6 on Thursday. Teachers...please keep an eye out! ,Negative
2009-06-02 21:42:28,rakefet27,It makes me so sad that I lost so many followers today!!!   gosh..maybe I'm taking this twitter thing too seriously. ;) LOL,Negative
2009-06-01 08:35:08,juropel,Some Kinks for @Hive76   â« http://blip.fm/~7fknc,Positive
2009-06-02 05:38:25,jeroenvangeel,@docbaty hey dude! my back is off to a cracking start  the rest is great! you?,Positive
2009-05-14 00:03:38,buvala,@guttedgrace I am SO sorry I forgot to get you today  I bet someone will let you borrow their car? (wink wink Stephy),Negative
2009-06-16 13:30:51,jamiejamison,@HelloImJustin yeah! I paid $50 for that game and I want to play it ,Positive
2009-06-03 04:26:06,evatweets,@_doodle  Stupid bosses.,Negative
2009-06-01 09:27:39,kimberley_,"some of these sketches are alright, im pretty happy with them, will scan tomorrow and show you all ",Positive
2009-06-06 13:19:45,Jenivere,@RocketMinx yarr it's a bitch - eyes are bloodshot despite drops  I knew there was a reason I hated summer! And in ff7 I forgot where I am,Negative
2009-06-19 14:31:11,erainaOMG,"my tail light its out  gonna attempt to fix it now, or just watch lucas do it idk :o",Negative
2009-06-07 20:23:21,Nessie,augh so annoyed today  then had a pointless argument with my honey. i mean really who cares whose meatball it was!,Negative
2009-06-20 20:33:51,CreativeEmbassy,Cat's right eye looked horrible when we got home this evening.  Will be going to vet eventually.,Negative
2009-06-16 16:32:17,Solgun,"Wow, so @hypoh @Tangoberry and @carrotlove are probably all at Tyson's.  I wish I could have gone there to meet them  CURSES",Negative
2009-06-15 03:53:36,danimercado,@inlovewitharmy omg! i just slept alsooo.  we gotta be prepared for tomorrow. bj!,Negative
2009-06-02 03:36:08,ConnorHxcCHAOS,Cant wait for the new season of greys anatomy :O the hot chick has cancer ,Negative
2009-05-29 08:17:37,koltregaskes,Nearly 22C degrees! Warming up nicely here! ,Positive
2009-06-07 07:34:42,kayluh23,Today is the first day since we've been in the Keys that it's rained during the day ,Negative
2009-06-16 15:14:26,portsidetwd,...I bet I won't be able to move in the morning  ah well that's what pain killers are for! Http://the-port.co.uk,Negative
2009-05-31 10:57:33,Marv88,"@Hatz94 yeah, it won't let me change my profile pic either. ",Negative
2009-06-07 03:31:55,tieshadiona,Udah ku follow balik @sheilasuhaeli ! ,Positive
2009-05-29 23:04:04,CatherineOmega,"@CathyBrowne When people ask me why anyone would use Twitter, I just stare, dumbfounded. It's for learning where you should eat, duh! ",Positive
2009-06-15 13:46:03,kevinmyriad,@anastaciakayray  can it be fixed? Go back!,Positive
2009-05-30 13:26:58,ssfan82,@nascarmdavis Sorry about the bad day ,Negative
2009-06-07 08:22:42,1Franchise1,"Getting out of church, Feeling good  miss my Tampa Fam",Negative
2009-06-05 21:54:31,Nightwyrm,@texanoutofwater I found a better pen around the house (Stabilo Write-4-All) plus better scale (not the usual 3&quot; high) and photo-lighting ,Positive
2009-05-18 01:43:08,RHiccups,@neiltring it was thanks! I got to rest after my insane few months on nonrest!  Sleep is so good for the soul!,Positive
2009-06-14 22:48:48,Purrfectionx1,Pweaze don't rain until a get back from the sunbed shop ,Negative
2009-06-06 21:33:02,myzkeyisstuck,@janellems  how are you?,Positive
2009-04-07 07:55:45,tforster,@gilesc are you at Mesh?  Whats happening?  Keep us in the loop ,Negative
2009-06-03 07:04:48,kcdamore,It's too cold and gray for a summer day. ,Negative
2009-05-30 20:15:38,Ani_Ma,watching my baby sis sleep her pain away. . . hopefully she'll get discharged tomorow. povrecita ,Negative
2009-06-06 21:20:43,Catherine102693,@officialTila  I'm in desperate need of love now a days ,Positive
2009-05-03 06:52:06,peacelovetricia,just woke up. phones dying bad. ,Negative
2009-06-06 10:53:04,Arrilou,"@HarrietKZJones Can't wear a jumper to a black tie event  I have a cardigan, that's it...",Negative
2009-06-15 20:29:00,daniellelovier,@charliesaxton Hey Charlie! Your mom was my acting teacher and I've just been following your stuff on IMDB. Keep up the good work. ,Positive
2009-06-18 17:43:24,Chatterbox_Sara,enjoyed all the sunshine today since apparently another tsunami is heading our way within hours. ,Positive
2009-06-07 01:35:37,amore_eterno,Church in the morning. Better hurry off to bed before the sunrises and I've went through another night with no sleep. Goodnight ,Positive
2009-06-05 23:25:21,nikicheong,Thanks @mahyuni @azfarrbaginda @juliancheong re: self-assembled. All my desktops before have been like that  @redsheep will do  Tx!,Positive
2009-06-07 09:47:05,ichris2k9,"@heycassadee Don't like coffee at wall, tastes like warm water with slight flavouring ",Negative
2009-05-31 23:54:19,n0tin,Gotta go now -_- Have to stop and say hay to my grandma alzheimes before we go to my big sis. I feel sorry for myself ,Negative
2009-05-29 23:32:23,mandycartwright,Just had a hot shower after being saturated at netball  so nice now though,Positive
